Committee ID Number|Committee Name|Committee Address|Committee City|Committee State|Committee Zip|Committee Type|Date Received|Postmark Date|Nature Of Filing|Ballot Question|Oppose Ballot Question|Ballot Type|Date over Theshold|Acronym|Separate Seg Political Fund ID|Separate Segregated Political Fund Name|SSPF Address|SSPF City|SSPF State|SSPF Zip|SSPF Type|Date Dissolved|Date of Next Election|Election Type|Won General|Won Primary
99PAC00096|DRIVE-DEMOCRAT, REPUB., INDEPENDENT VOTER ED.|25 LOUISIANA AVENUE, NW|WASHINGTON|DC|20001|S|04/02/1999|03/30/1999|I||0|I|04/02/1999|DRIVE  |99IRC00001|||||||04/26/2004|05/04/1998|P|0|0
06CAC00912|DUANE DEAN FOR LEGISLATURE #40 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|PLAINVIEW|NE|68769|C|05/16/2006||||||12/31/9999|||||||||||||
13CAC01821|DUBAS FOR GOVERNOR (NOW FOR LEGISLATURE -2014)|54906 N. 180TH AVE|FULLERTON|NE|68638|C|08/09/2013|08/09/2013|I||||01/01/1900||||||||||05/14/2014|P||
15CAC02095|DUBAS FOR LEGISLATURE (2014 AND LATER)|54906 N. 180TH AVE|FULLERTON|NE|68638|C|06/01/2014|06/01/2014|I||||06/01/2014|||||||||11/23/2016|05/04/2018|||
05CAC00735|DUBAS FOR LEGISLATURE (DISSOLVED)|54906 N 180TH AVE; RR 1 BOX 42|FULLERTON|NE|68638|C|09/09/2005|09/08/2005|I||0||09/05/2005|||||||||08/09/2013|11/02/2010|G||1
18CAC02368|DUCKWORTH FOR OPPD|16318 VALLEY STREET|OMAHA|NE|68130|C|01/12/2018|01/10/2018|I||||02/02/2018|||||||||04/25/2019|05/15/2018|P||
99CAC00255|DUDA FOR COUNTY BOARD|13031 N. RIVER DRIVE|OMAHA|NE|68112|C|01/22/1992|01/22/1992|I||0|I|01/22/1992||||||||||11/08/2016|G|1|1
18CAC02502|DUEY FOR COMMISSIONER|625 SOUTH 40TH STREET|LINCOLN|NE|68510|C|10/10/2018|10/10/2018|I|||O|06/01/2018|||||||||05/15/2019|11/06/2018|G||
18CAC02421|DULCE  SHERMAN FOR SCHOOL BOARD - NR|NOT REGISTERED|NICKERSON|NE|68044|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2018|||
13CAC01805|DULIN 2014 (DISSOLVED 6-23-2014)|PO BOX 2307|NORTH PLATTE|NE|69103|C|06/05/2013|06/03/2013|I|||O|05/30/2013|||||||||06/23/2014|05/14/2014|||
99CAC00201|DUNNING FOR SHERIFF|15548 ARBOR STREET|OMAHA|NE|68144|C|02/16/1994|02/16/1994|I||0|I|02/16/1994||||||||||11/07/2006|G|1|1
18CAC02432|DUSTIN JENNINGS FOR OPPD - NR|NOT REGISTERED|NICKERSON|NE|68044|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2018|||
12CAC01707|DWIGHT LIVINGSTON FOR MAYOR|100 MICHAEL AVE|NORTH PLATTE|NE|69101|C|09/10/2012||I||||08/28/2012||||||||||11/06/2012|G||
17CAC02298|DWITE PEDERSEN FOR CITY COUNCIL |21440 SHAMROCK CIRCLE|ELKHORN|NE|68022|C|02/23/2017|02/21/2017|I||||02/15/2017|||||||||01/09/2018|05/07/2017|P||
08CAC01204|DWITE PEDERSEN FOR LEARNING COMMUNITY  DISTRICT #4|21440 SHAMROCK CIRCLE|ELKHORN|NE|68022|C|10/06/2008|10/03/2008|I||||07/02/2008|||||||||01/16/2013|11/04/2008|G||
99CAC00169|DWITE PEDERSEN FOR PUBLIC OFFICE (INACTIVE/DISSOL)|21440 SHAMROCK ROAD,|ELKHORN|NE|68022|C|05/08/1992|05/08/1992|I||0|I|05/08/1992|||||||||10/06/2008|11/02/2004|G|1|1
12CAC01678|EARL JONES FOR LEGISLATURE (DISSOLVED)|323 GRAND AVE|ALLIANCE|NE|69301|C|05/02/2012|07/06/2012|I||||04/30/2012|||||||||07/09/2012|05/15/2012|P||
99CAC00462|EARL VISSER|123 ANYWHERE|LINCOLN|NE|68502|C|01/01/1978|01/01/1978|I||0|I|01/01/1978||99IRC00106||||||R|01/01/1978|05/09/2000|P|0|0
17IRC00534|EASTERN NEBRASKA DEVELOPMENT COUNCIL (NR)|NOT REGISTERED|OMAHA|NE|68134|R|01/25/1900|01/23/1900|I|||O|12/31/1900|||||||||||||
13CAC01827|EBKE FOR LEGISLATURE|1104 K STREET, BOX 387|FAIRBURY|NE|68352|C|09/10/2013|09/09/2013|I||||09/07/2013|||||||||03/08/2019|11/04/2014|G||1
06CAC00935|ED BABBITT FOR MAYOR (DISSOLVED)|1108 KINGSTON AVE|BELLEVUE|NE|68005|C|07/05/2006|06/30/2006|I||||01/01/1978|||||||||07/24/2009|11/07/2006|G||
07CAC01013|ED MATNEY FOR COUNTY ATTORNEY (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|SOUTH SIOUX CITY|NE|68776-0323|C|12/31/9999||I||||12/31/9999|||||||||||||
06CAC00925|ED MAYO FOR LEGISLATURE #48 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|GERING|NE|69341|C|05/16/2006||||||12/31/9999|||||||||||||
99CAC00107|ED SCHROCK FOR LEGISLATURE (DISSOLVED 2006)|74274 K ROAD|ELM CREEK|NE|68836|C|02/03/1994|02/03/1994|I||0|I|02/03/1994|||||||||04/10/2006|11/05/2002|G|1|1
06CAC00851|ED SCHROCK FOR NPPD BOARD 6 (DISSOLVED 2008)|74274 K ROAD|ELM CREEK|NE|68836|C|04/10/2006|04/10/2006|I||||02/03/1994|||||||||01/15/2008|05/09/2006|P||
18CAC02486|ED SCHROCK FOR NPPD CAMPAIGN|7274 K ROAD|ELM CREEK|NE|68836|C|08/09/2018|08/07/2018|I||||08/03/2018||||||||||11/06/2018|G||
12CAC01699|ED TRUEMPER FOR CITY COUNCIL|14911 LAKE STREET|OMAHA|NE|68116|C|08/23/2012||I||||08/14/2012|||||||||09/06/2016|04/02/2012|P||
14CAC01927|ED WEMHOFF FOR SHERIFF|35737 220TH AVENUE|PLATTE CENTER|NE|68653|C|04/21/2014|04/18/2014|I|||O|04/14/2014|||||||||03/28/2017|05/13/2014|P||
99CAC00203|EDQUIST FOR COUNTY BOARD|12005 N 72ND ST|OMAHA|NE|68122|C|07/14/1980|07/14/1980|I||0|I|07/14/1980|       |          |||||||12/27/2000|11/07/2000|G|0|1
06CAC00881|EDWARD MCCLURE FOR LEGISLATURE COMMITTEE|38400 US HWY 77|BLUE SPRINGS|NE|68318|C|05/01/2006|05/01/2006|I||||05/01/2006|||||||||06/19/2006|05/09/2006|P||
99CAC00296|EDWARD RAINES FOR AIRPORT AUTHORITY|6515 Leesburg Street,|LINCOLN|NE|68516|C|03/24/1995|03/24/1995|I||0|I|03/24/1995|||||||||03/20/2006|04/03/2007|G|1|1
99CAC00004|EDWARDS FOR CITY COUNCIL|2230 W. LAGUNA RD.|LINCOLN |NE|68522|C|02/05/1999|02/05/1999|I||0|I|02/05/1999|       |          |||||||05/19/1999|04/06/1999|P|0|0
99CAC00456|EDWARDS FOR LEGISLATURE|2230 W LAGUNA RD|LINCOLN |NE|68522|C|04/10/2000|04/10/2000|I||0|I|03/29/2000||99IRC00100||||||R|01/23/2001|11/07/2000|G|0|1
11CAC01556|EDWIN MAYO FOR MAYOR (GERING) (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68102|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00282|ELECT BILL MCMULLEN COUNTY SUPERVISOR|3806 AVENUE F|KEARNEY|NE|68847|C|11/06/1992|11/06/1992|I||0|I|11/06/1992|       |          |||||||01/01/1900|11/02/2004|G|0|1
99CAC00595|ELECT CAROL KREMER CLERK OF DIST COURT|1009 WOODVIEW DRIVE|PAPILLION|NE|68046|C|04/16/2002|04/12/2002|I||0|I|03/22/2002|||||||||04/03/2018|11/05/2002|G||1
99CAC00027|ELECT FRANK W. BEMIS O.P.P.D.|P.O. Box 6337,|OMAHA|NE|68106|C|01/20/1978|01/20/1978|I||0|I|01/20/1978|       |          |||||||01/09/2002|11/02/2000|P|0|0
16CAC02158|ELECT RUSS ZEEB|8208 KAVAI DR.|PAPILLION|NE|68046|C|05/02/2016|04/30/2016|I||||05/04/2016|||||||||08/24/2016|05/10/2016|P||
07CAC01053|ELECT SUE FOR MAYOR COMMITTEE|1305 S. 13TH STREET|NORFOLK|NE|68701|C|12/11/2007|12/11/2007|I||||12/04/2007|||||||||12/19/2013|05/13/2008|P||
18CAC02466|ELECT SYNO COMMITTEE|1205 E. 23RD STREET|FREMONT|NE|68025|C|05/11/2018|05/09/2018|I||||05/07/2018|||||||||08/01/2018|05/15/2018|P||
99PAC00022|ELEPHANT CLUB PAC, THE|749 PIER 2|LINCOLN|NE|68528|S|04/27/1998|04/27/1998|I||0||04/27/1998||||||||||11/08/2012|G||
19CAC02627|ELIOT BOSTAR FOR LEGISLATURE|3800 S 42ND STREET|LINCOLN|NE|68506|C|07/01/2019|07/01/2019|I||||06/30/2019||||||||||05/12/2020|P||
18CAC02374|ELIZABETH O'CONNOR FOR REGENT|643 N. 98TH STREET #125|OMAHA|NE|68114|C|02/02/2018|02/02/2018|I||||01/24/2018||||||||||05/15/2018|P||
11BQC00301|ELKHORN CITIZENS COMMITTEE FOR EDUCATION (2011)|3817 NORTH 206TH STREET|ELKHORN|NE|68022|B|10/24/2011|10/21/2011|I|Elkhorn Public Schools Bond Issue|0|O|01/01/1900|||||||||12/14/2011|11/15/2011|||
18BQC00460|ELKHORN CITIZENS COMMITTEE FOR EDUCATION (2018)|17053 SHERWOOD AVE|OMAHA|NE|68116|B|02/12/2018|02/12/2018|I|Elkhorn Public Schools Bond Issue|0|O|02/07/2018||||||||||03/13/2018|P||
99BQC00010|ELKHORN CITIZENS COMMITTEE FOR EDUCATION (DISSOLVE|17712 LEAVENWORTH STREET|OMAHA|NE|68130|B|04/01/1998|04/01/1998|I|SUPPORT ELKHORN PUBLIC SCHOOL BOND ISSUE          |0|I|04/01/1998|       |          |||||||03/21/2002|11/04/1998|G|0|0
14BQC00385|ELKHORN CITIZENS COMMITTEE FOR EDUCATION (DISSOLVE|19823 NINA ST. |OMAHA|NE|68130|B|09/02/2014|08/30/2014|I|Elkhorn Public Schools Bond Issue-$6309800 for Schools, Additions, Renovations and Land|0|F|08/29/2014|||||||||12/01/2014|11/04/2014|G|1|
10PPC00065|ELKHORN VOTES (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68104|T|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00120|ELLEN TOTZKE FOR COUNTY ATTORNEY|1316 EAST SHADE TREE LANE||||C|10/17/1990|10/17/1990|I||0|I|10/17/1990|       |          |||||||07/17/2000|05/04/1998|P|0|0
07CAC01051|ELMSHAEUSER FOR LEGISLATURE (DISSOLVED)|2314 WESTRIDGE DRIVE|OGALLALA|NE|69153|C|11/29/2007|11/27/2007|I||||02/20/2008|||||||||10/30/2008|11/04/2008|G||
99CAC00212|ELWELL FOR THE 24TH LEGISLATIVE DISTRICT|352 E. Bek, P.O. Box 282|SEWARD|NE|68434|C|01/07/1998|01/07/1998|I||0|I|01/07/1998|       |          |||||||03/09/2000|05/04/1998|P|0|0
07CAC01021|EMERY FOR CITY COUNCIL (DISSOLVED)|6900 MORRILL AVENUE|LINCOLN|NE|68507|C|03/13/2007|03/13/2007|I||||03/08/2007|||||||||06/18/2015|04/03/2007|P||
12CAC01715|EMILIO M. LLANES FOR MAYOR|1920 WEST 8TH STREET|HASTINGS|NE|68901|C|10/10/2012||I||||01/01/1900|||||||||02/27/2019|11/06/2012|G||
99CAC00256|ENDACOTT FOR STATE BOARD OF EDUCATION (DISSOLVED)|3305 SW 140TH STREET,|PLEASANT DALE|NE|68423|C|05/11/1994|05/11/1994|I||0|I|05/11/1994|       |          |||||||09/26/2002|05/04/2001|G|0|0
12CAC01677|ENGDAHL FOR SUPERVISOR (NOT REGISTERED)|3452 PERSHING ROAD|COLUMBUS|NE|68601|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2012|P||
18CAC02547|ENWARD SWOTEK FOR MALCCOLM SCHOOL BOARD (NOT REGIS|NOT REGISTERED|LINCOLN|NE|68528|C|01/01/1900||||||01/01/1900|||||||||||||
99CAC00429|ERDMAN FOR LEGISLATURE (DISSOLVED)|511 2ND AVE., PO BOX 624|BAYARD|NE|69334|C|02/28/2000|02/28/2000|I||0|I|02/28/2000|||||||||01/20/2009|11/02/2004|G|1|1
13CAC01798|ERIC L EWING FOR SCHOOL BOARD (NOT REGISTERED)|665 LIGHT|ZIP NOT VALID|NE|00001|C|01/01/1900|01/01/1900|I||||01/01/1900|||||||||||||
99CAC00308|ERIC WILL FOR LEGISLATURE|6029 Pinkney,|OMAHA|NE|68104|C|02/16/1990|02/16/1990|I||0|I|02/16/1990||||||||||05/04/2000|G||
99CAC00369|ERIC WILL FOR TREASURER|6029 Pinkney Street,|OMAHA|NE|68104|C|10/23/1998|10/23/1998|I||0|I|10/23/1998|       |          |||||||01/01/1900|05/04/2002|G|0|0
12CAC01662|ERICA FISH FOR LEGISLATURE|315 S. 52ND ST|OMAHA|NE|68132|C|04/16/2012||I||||04/13/2012|||||||||09/03/2013|11/06/2012|G||1
16CAC02236|ERICK BERANEK ASHLAND GREENWOOD BOARD OF ED (NR)|NOT REGISTERED|ZIP NOT VALID|NE|00000|C|10/11/1999|10/11/1999|I|||O|12/31/2999||||||||||11/08/2999|||
19CAC02603|ERIK SERVELLON FOR LEARNING COMMUNITY (NR)|NOT REGISTERED|LINCOLN|NE|68501|C|01/01/1900||||||01/01/1900|||||||||||||
18CAC02428|ERIK SERVELLON FOR LEARNING COMMUNITY - NR|NOT REGISTERED|NICKERSON|NE|68044|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2018|||
18CAC02399|ERIN FEICHTINGER FOR METRO BOARD OF GOVERNORS|5320 WESTERN AVENUE|OMAHA|NE|68132|C|03/28/2018|03/26/2018|I||||03/20/2018||||||||||05/15/2018|P||
12CAC01725|ERNIE CHAMBERS STATE LEGISLATURE DIST 11 (NR)|24TH & SPENCER|OMAHA|NE|68111|C|10/22/2012||I||||01/01/1900||||||||||11/06/2012|G||
99CAC00404|ERROL WELLS FOR LEGISLATURE COMMITTEE|P.O. BOX 265|NORTH LOUP|NE|68859|C|06/30/1999|06/29/1999|I||0|I|06/30/1999||99IRC00021||||||R|01/09/2001|11/07/2000|G|0|1
14CAC01897|EUREK FOR ATTORNEY GENERAL COMMITTEE|8540 EXECUTIVE WOODS DR. #500 (RM 509)|LINCOLN|NE|68512|C|04/09/2014|04/09/2014|I||||04/08/2014|||||||||05/23/2018|05/13/2014|P||
99CAC00259|EUREK/SECRETARY OF STATE|1201 O Street, Suite 301,|LINCOLN|NE|68508|C|03/18/1994|03/18/1994|I||0|I|03/18/1994|||||||||01/23/2018|12/31/2004|G||
18CAC02438|EVAN MEHNE FOR CITY COUNCIL - NR|NOT REGISTERED|NICKERSON|NE|68044|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||05/15/2018|||
99CAC00012|EVANS FOR EDUCATION|3335 SOUTH 31ST|LINCOLN|NE|68502|C|04/24/1989|04/24/1989|I||0|I|03/27/1989|||||||||12/31/2007|04/03/2003|P||
07CAC01025|EVERETT C. MADSON|NOT A REGISTERED COMMITTEE|OMAHA|NE|68131|C|03/22/2007|03/22/2007|I||||03/15/2007||||||||||04/02/2007|P||
99BQC00028|FACILITIES IMPROVEMENT COMMITTEE, THE (DISSOLVED)|317 N. MAIN STREET,|AINSWORTH|NE|69210|B|11/06/1998|11/05/1998|I||0| |11/06/1998|       |          |||||||12/17/1998|01/01/1900|P|0|0
18BQC00473|FAIR ELECTIONS LINCOLN|3210 CARNELIAN STREET #9|LINCOLN|NE|68516|B|09/14/2018|09/14/2018|I|CITY OF LINCOLN - MAYORAL TERM LIMITS|1|O|09/06/2018||||||||||11/06/2018|G||
99CAC00213|FAIRCHILD FOR SHERIFF|100 16th Street, P.O. Box 255|STANTON|NE|68779|C|04/16/1998|04/16/1998|I||0|I|04/16/1998|       |          |||||||10/25/1999|05/04/1998|P|0|0
09CAC01327|FAKLER FOR BOARD OF EDUCATION (NR)|421 W PART STREET|BEATRICE|NE|68310|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
06BQC00140|FAMILIES FOR AMENDMENT 5 (DISSOLVED)|1125 S. 103RD ST. #2, PO BOX 80555|LINCOLN|NE|68501|B|07/28/2006|07/27/2006|I|use of funds for early childhood education|0||07/21/2006|||||||||03/06/2008||||
99BQC00093|FAMILIES FOR AMERICA, INC. (DISSOLVED)|10730 PACIFIC ST. STE 242|OMAHA|NE|68114|B|03/11/2004|03/11/2004|I|REQUIRE NE LEGISLATURE TO CALL UPON CONGRESS TO HO|0|I|09/11/2000|||||||||02/02/2009|12/31/9999|G||
99CAC00675|FAMILIES FOR BURCAW (DISSOLVED)|1414 S. 48TH ST.|OMAHA|NE|68106|C|04/13/2004|04/12/2004|I||0|I|04/06/2004|||||||||06/13/2005|05/11/2004|P||
08CAC01226|FAMILIES FOR RYAN HINSLEY (DISSOLVED)|4315 NORTH 146 COURT |OMAHA|NE|68116|C|10/21/2008|10/20/2008|I||||10/19/2008|||||||||05/03/2010|11/04/2008|G||
18CAC02447|FANGMEYER FOR LEGISLATURE|31 EL CHARMAN LAKE PL|GIBBON|NE|68840|C|04/26/2018|04/26/2018|I||||04/23/2018||||||||||05/15/2018|P||
16CAC02154|FANGMEYER FOR REGENT|31 EL CHARMAN LK PL|GIBBON|NE|68840|C|04/18/2016|04/18/2016|I||||04/11/2016|||||||||02/23/2018||||
09CAC01364|FARHO FOR CITY COUNCIL|3722 DEWEY AVENUE|OMAHA|NE|68105|C|02/18/2009|02/17/2009|I||||03/03/2009|||||||||04/12/2011|04/07/2009|P||
99BQC00027|FARMERS AND RANCHERS FOR TAX FAIRNESS|101 S. Tallman Street,|WALTHILL|NE|68067|B|10/27/1998|10/26/1998|I|INITIATIVE 413                                    |0|I|10/27/1998|       |          |||||||02/22/2000|11/04/1998|G|0|0
06BQC00144|FARMERS AND RANCHERS FOR TAX FAIRNESS (2006)|145 MAIN ST|LYONS|NE|68038|B|10/06/2006|10/05/2006|I|INITIATIVE MEASURE 423|1|I|10/05/2006|||||||||01/16/2007|11/07/2006|G||
12PAC00166|FARMERS EMPLOYEE AND AGENT PAC|7340 WEST MEMORIAL|OKLAHOMA CITY|OK|73142|S|01/30/2012|01/27/2012|I||||07/07/2011||||||||||05/15/2012|P||
08CAC01109|FEHRINGER FOR LEGISLATURE|PO BOX 202; 631 ROAD 115|SIDNEY|NE|69162|C|04/04/2008|04/02/2008|I||||04/11/2008|||||||||01/02/2009|11/07/2008|G||1
18CAC02401|FENNESSYFORPAPIONRD|518  RIDGEWOOD AVENUE|OMAHA|NE|68114|C|03/30/2018|03/28/2018|I||||03/27/2018|||||||||||||
99CAC00408|FERLIC FOR REGENT|2254 SOUTH 86TH STREET|OMAHA|NE|68124|C|11/02/1999|11/01/1999|I||0|I|10/23/1999|||||||||07/25/2011|11/07/2006|G|1|1
18CAC02393|FERRY FOR LEGISLATURE CAMPAIGN|59150 8805 ROAD|PONCA|NE|68770|C|03/19/2018|03/14/2018|I||||03/14/2018||||||||||05/15/2018|P||
08CAC01183|FESTERSEN FOR CITY COUNCIL|660 PARKWOOD LANE|OMAHA|NE|68132|C|08/20/2008|08/20/2008|I||||08/15/2008||||||||||04/04/2017|P||
99PAC00023|FIREFIGHTERS FOR BETTER GOVERNMENT|6005 GROVER STREET,|OMAHA|NE|68106|S|10/24/1988|10/24/1988|I||0|I|10/24/1988||||||||||11/08/2012|G||
99PAC00009|FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT'L CENTER 1620 DODGE STREET|OMAHA|NE|68102|S|01/24/1995|01/24/1995|I||0|I|01/24/1995||||||||||11/08/2012|G||
99CAC00648|FISCHER FOR LEGISLATURE|38593 FISCHER ROAD|VALENTINE|NE|69201|C|11/18/2003|11/17/2003|I||0|I|11/13/2003|||||||||01/13/2017|11/07/2008|G||1
99CAC00518|FISHER FOR LEGISLATURE (DISSOLVED IN 1998)|1203 W. 2ND STREET|GRAND ISLAND|NE|68801|C|02/05/1992|02/04/1992|I||0|I|02/01/1992||99IRC00177||||||R|02/02/1998|11/07/1996|G|0|1
19IRC00541|FIX LINCOLN STREETS NOW COALITION|1128 LINCOLN MALL STE 105|LINCOLN|NE|68508|B|02/01/2019|02/01/2019|I|LINCOLN RAISE SALES TAX 1/4 of 1% FOR 6YRS TO IMPROVE STREETS||O|01/31/2019|||||||||05/29/2019|04/09/2019|P||
99CAC00668|FLANAGAN FOR SCHOOL BOARD  (2004) (DISSOLVED)|P.O. BOX 461112|PAPILLION|NE|68046|C|03/24/2004|03/23/2004|I||0|I|08/31/2004|||||||||01/04/2005|11/02/2004|G||
99CAC00364|FLANAGAN FOR SCHOOL BOARD (DISSOLVED)|P.O. BOX 632,|NORFOLK|NE|68702|C|10/09/1998|10/08/1998|I||0|I|10/09/1998|       |          |||||||12/22/1999|05/04/1998|P|0|0
13CAC01829|FOLEY FOR THE PEOPLE - GOVERNOR|6410 SOUTH 41ST STREET COURT|LINCOLN|NE|68516|C|09/17/2013|09/17/2013|||||01/01/1900||||||||||05/14/2014|P||
99CAC00470|FOLEY FOR THE PEOPLE - STATE AUDITOR (DISSOLVED)|6410 SOUTH 41TH ST|LINCOLN|NE|68516|C|04/21/2000|04/21/2000|I||0|I|04/12/2000|||||||||09/17/2013|11/09/2010|G||1
12BQC00309|FOR OUR CHILDREN (NOT REGISTERED)|1002 ROAD 14|GENEVA|NE|68361|B|01/01/1900|01/01/1900|I||||01/01/1900||||||||||01/01/1900|||
10CAC01399|FORTENBERRY FOR CONGRESS (NR)|NOT A REGISTERED COMMITTEE|WASHINGTON|DC|20010|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
10BQC00287|FORWARD OMAHA (OPPOSE RECALL) (DISSOLVED)|5017 LEAVENWORTH STREET, STE 100|OMAHA|NE|68106-0000|B|10/26/2010|10/26/2010|I|Recall of Mayor Jim Suttle|1|I|10/18/2010|||||||||01/30/2012|12/31/9999|||
15CAC02105|FOX FOR LEGISLATURE |105 SOUTH 9TH STREET APT 405|OMAHA|NE|68102|C|11/16/2015|11/12/2015|I||||11/09/2015|||||||||05/25/2017|05/10/2016|P||
08BQC00216|FPS BOND FRIEND PUBLIC SCHOOLS (NOT REGISTERED)|NOT REGISTERED|FRIEND|NE|68359|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|G||
12CAC01638|FRANCIS BIEHL|29775 160TH ROAD|KEARNEY|NE|68847|C|03/22/2012||I||||03/20/2012|||||||||07/08/2016|05/10/2016|P||
99CAC00151|FRANK BROWN FOR CITY COUNCIL|2611 WIRT STREET   |OMAHA|NE|68111|C|03/26/1997|03/26/1997|I||0|I|03/26/1997|||||||||09/08/2017|05/12/2009|G||
18CAC02525|FRANK KUMOR BELLEVUE SCHOOL BOARD (NOT REG)|NOT REGISTERED|BELLEVUE|NE|68005|C|01/01/1900||||||01/01/1900|||||||||||||
10CAC01524|FRANK WINTERS FOR LEARNING COMM. (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68509|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
99CAC00526|FRANKLIN THOMPSON FOR CITY COUNCIL COMMITTEE|1025 BEVERLY DRIVE|OMAHA|NE|68114|C|10/20/2000|01/01/1900|I||0|I|10/17/2000||||||||||04/03/2013|P||
06CAC00806|FRAZIER FOR LEGISLATURE COMMITTEE (DISSOLVED 2008)|318 N 129TH|OMAHA|NE|68154|C|03/17/2006|03/16/2006|I||||03/07/2006|||||||||02/14/2008|05/09/2006|P||
12CAC01696|FRED 4 NPPD|1740 CO RD P|LYONS|NE|68038|C|08/02/2012||I||||07/28/2012|||||||||02/20/2014|11/06/2012|G||
15CAC02052|FRED BROWN FOR WATERLOO BOARD (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|WATERLOO|NE|68069|C|12/31/9999||||||12/31/9999|||||||||||||
99CAC00247|FRED CONLEY FOR CITY COUNCIL|7134 Pacific Street,|OMAHA|NE|68106|C|03/13/1997|03/13/1997|I||0| |03/13/1997|       |          |||||||02/01/1999|11/04/1997|G|0|0
10CAC01517|FRED CONLEY FOR METRO COLLEGE (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68102|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
06CAC00952|FRED CONLEY FOR NRD BOARD (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|10/03/2006|10/02/2006|I||||12/31/9999||||||||||11/07/2006|||
19CAC02587|FRED CONLY FOR NRD BOARD (NOT REGISTERED)|NOT REGISTERED|LINCOLN|NE|68501|C|01/01/1900||||||01/01/1900|||||||||||||
06CAC00999|FRED DENKER FOR CTYCOMMISSIONER (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|11/03/2006||I||||12/31/9999|||||||||||||
99CAC00608|FRED HLAVA FOR THE 49TH|PO BOX 447|CHADRON|NE|69337|C|06/20/2002|06/18/2002|I||0|I|06/20/2002|||||||||01/22/2009|11/05/2002|G||1
18CAC02531|FRED TAFOYA PAPIO LAVISTA SCHOOL BOARD|NOT REGISTERED|LA VISTA|NE|68128|C|01/01/1900||||||01/01/1900|||||||||||||
09CAC01347|FREDDIE GRAY FOR OPS #2 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68504|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99BQC00011|FREEDOM FIRST IN NEBRASKA (DISSOLVED)|2509 SOUTH 84TH STREET,|OMAHA|NE|68124|B|09/08/1987|09/08/1987|I|MANDATORY SEAT BELTS                              |1|I|09/08/1987|       |          |||||||05/12/2003|11/04/1994|G|0|0
99CAC00262|FREEMAN FOR LEGISLATURE|5302 North 45th Street,|OMAHA|NE|68104|C|04/16/1996|04/16/1996|I||0|I|04/16/1996|       |          |||||||08/21/2000|05/04/1996|P|0|0
08BQC00230|FREEMAN PATRONS FOR THE FUTURE (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68510|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
19CAC02621|FREINDS OF MIKE MCDONALD (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|SOMEWHERE|NE|00000-0000|C|03/27/2099|03/27/2099||||O|12/31/1900|||||||||||||
05BQC00117|FREMONT FAMILY FUN POOL (DISSOLVED)|1005 EAST 23RD STREET|FREMONT|NE|68025|B|11/29/2005|11/28/2005|I|CITY OF FREMONT Water Park Bond Issue|0|O|11/23/2005|||||||||06/05/2006|02/14/2006|P||
10BQC00266|FREMONT FOR ILLEGAL IMMIGRATION ENFORCEMENT(DISSOL|PO BOX 2154|FREMONT|NE|68026|B|06/17/2010|06/16/2010|I|Fremont Ordiance 5165 Illegal Immigration|0|O|06/11/2010|||||||||07/26/2010|06/21/2010|G||
14BQC00371|FREMONT TAXPAYERS FOR JOBS|107 E. LINDEN AVE., APT 2|FREMONT|NE|68025|B|01/06/2014|01/06/2014|I|amending ordinance no. 5165|0|F|12/27/2013|||||||||04/20/2016|02/11/2014|P||
13BQC00370|FREMONT YES! (DISSOLVED 6-27-14)|1432 EAST 19TH STREET|FREMONT|NE|68025|B|12/30/2013|12/28/2013|I|repeal housing provisions:Fremont ordinance 5165|0|I|12/20/2013|||||||||06/27/2014|02/11/2014|P||
