Committee Name|Form ID|Committee ID|Postmark Date|Date Received|Microfilm Number|Recipient Name|Recipient Address|Recipient City|Recipient State|Recipient Zip|Recipient Phone|Expenditure Date|Amount|Candidate ID|Candidate Support/Oppose|Ballot Question ID|Ballot Support/Oppose|Date Last Revised|Last Revised By|Candidate/Ballot Name
NE STATE EDUCATION ASSOCIATION PAC|18CFL006102|99PAC00069|05/10/2018|05/14/2018|1120169|NEXTGEN PERSUASION|2452 18TH STREET NW|WASHINGTON|DC|20009|2024950586|05/09/2018|7500|14FIS13053|O |||05/23/2018|nadc06|PATRICK J MCPHERSON
NE STATE EDUCATION ASSOCIATION PAC|18CFL006160|99PAC00069|10/29/2018|10/29/2018|1200129|Clark Creative - Groene for Legislature|514 South 13th St|Omaha|NE|68102||10/24/2018|5000|10FIS11855|O |||11/06/2018|nadc06|MICHAEL K GROENE
NE STATE EDUCATION ASSOCIATION PAC|18CFL006165|99PAC00069|11/02/2018|11/02/2018|1200130|CLARK CREATIVE-MICHAEL GROENE FOR LEGISATURE|514 S 13TH STREET|OMAHA|NE|68102|4023455800|10/30/2018|1000|10FIS11855|O |||11/06/2018|nadc06|MICHAEL K GROENE
NE STATE EDUCATION ASSOCIATION PAC|18CFL006168|99PAC00069|11/05/2018|11/05/2018|1210052|UNIOIST PRINTING- MCPHERSON FOR STATE BOARD OF EDUCATION|1309 NW RADIAL HWY|OMAHA|NE|45289||10/31/2018|2681.95|14FIS13053|O |||11/14/2018|nadc06|PATRICK J MCPHERSON
NE TELECOMMUNICATIONS ASSOCIATION PAC (NTA)|10CFL004612|06PAC00150|10/29/2010|11/01/2010|0|Three Eagles Communications - Schumacher for Legislature|1418 25th Street|Columbus|NE|68601|4025642866|10/29/2010|1823.76|99FIS00325|O |||11/01/2010|nadc06|PAUL M SCHUMACHER
NE VOTER EDUCATION PROJECT|06CFL000392|99PAC00137|05/08/2006|05/08/2006|7300146|Hudson Bay|941 o street suite 625|lincoln|NE|68508|4024766583|05/08/2006|3434|05FIS10085|S |||05/15/2006|nadc06|LYNNE S ANDERSON
NE VOTER EDUCATION PROJECT|06CFL000393|99PAC00137|05/08/2006|05/08/2006|7300147|Hudson Bay|941 o street suite 625|lincoln|NE|68508|4024766583|05/08/2006|3434|05FIS10037|S |||05/15/2006|nadc06|ANNETTE  DUBAS
NE VOTER EDUCATION PROJECT|06CFL000394|99PAC00137|05/08/2006|05/08/2006|7300148|Hudson Bay|941 o street suite 625|lincoln|NE|68508|4024766583|05/08/2006|1717|05FIS09988|S |||05/15/2006|nadc06|MARK   MUNGER 
NE VOTER EDUCATION PROJECT|06CFL000395|99PAC00137|05/08/2006|05/08/2006|7300149|goldenrod printing|2801 cornhusker hwy|lincoln|NE|68504||05/04/2006|1487.3|99FIS05659|O |||05/15/2006|nadc06|KATHERINE F WILMOT
NE VOTER EDUCATION PROJECT|06CFL000396|99PAC00137|05/08/2006|05/08/2006||Hudson Bay|941 o street suite 625|lincoln|NE|68508||05/08/2006|1717|05FIS09994|S |||05/10/2006|nadc06|WILLIAM (BILL)  P AVERY
NE VOTER EDUCATION PROJECT|06CFL000397|99PAC00137|05/08/2006|05/08/2006|7300150|United States Postal Service|700 r street|lincoln|NE|68508||05/04/2006|1554.66|99FIS05659|O |||05/15/2006|nadc06|KATHERINE F WILMOT
NE VOTER EDUCATION PROJECT|06CFL000413|99PAC00137|05/11/2006|05/11/2006|7300161|Hudson Bay|941 o street suite 625|lincoln|NE|68508|4024761645|05/09/2006|2298|05FIS10085|S |||05/15/2006|nadc06|LYNNE S ANDERSON
NE VOTER EDUCATION PROJECT|06CFL000414|99PAC00137|05/11/2006|05/11/2006|7300162|Hudson Bay|941 o street suite 625|lincoln|NE|68508|4024761645|05/09/2006|2298|05FIS10037|S |||05/15/2006|nadc06|ANNETTE  DUBAS
NE VOTER EDUCATION PROJECT|06CFL000415|99PAC00137|05/11/2006|05/11/2006|7300163|Hudson Bay|941 o street suite 625|lincoln|NE|68508|4024761645|05/09/2006|1149|05FIS09988|S |||05/15/2006|nadc06|MARK   MUNGER 
NE VOTER EDUCATION PROJECT|06CFL000416|99PAC00137|05/11/2006|05/11/2006||Hudson Bay|941 o street suite 625|lincoln|NE|68508|4024761645|05/09/2006|1149|05FIS09994|S |||05/12/2006|nadc06|WILLIAM (BILL)  P AVERY
NEBRASKA LEADERSHIP COMMITTEE |12CFL004843|12IRC00505|10/31/2012|10/31/2012|8730123|Victory Enterprises|5200 SW 30th St Ste 7|Davenport |IA|52802|5638844444|10/30/2012|6630.32|11FIS12209|O |||11/06/2012|nadc06|RICHARD L KOLOWSKI
NEBRASKA LEADERSHIP COMMITTEE |12CFL004845|12IRC00505|11/05/2012|11/05/2012|8730217|Meridian Central LLC|2937 S 120th St|Omaha|NE|68144|4029659420|11/04/2012|2500|99FIS09237|S |||11/13/2012|nadc06|DANIEL W WATERMEIER
NEBRASKA-PAC (DISSOLVED)|06CFL002172|99PAC00092|10/30/2006|10/30/2006|0|United Enterprises, Creative Reservoir, US Post Office||Omaha|NE|68108||11/01/2006|2663.19|06FIS10429|S |||11/06/2006|nadc06|JOHN E NELSON
NEBRASKA-PAC (DISSOLVED)|06CFL002173|99PAC00092|10/30/2006|10/30/2006||United Enterprises, Creative Reservoir, US Post Office||Omaha|NE|68108||11/01/2006|2102.86|06FIS10239|S |||11/06/2006|nadc06|STEPHEN J GUITTAR
NEBRASKA-PAC (DISSOLVED)|06CFL002174|99PAC00092|10/30/2006|10/30/2006||United Enterprises, Creative Reservoir, US Post Office||Omaha|NE|68108||10/27/2006|2102.86|06FIS10239|S |||11/06/2006|nadc06|STEPHEN J GUITTAR
NEBRASKA-PAC (DISSOLVED)|06CFL002175|99PAC00092|10/30/2006|10/30/2006||United Enterprises, Creative Reservoir, US Post Office||Omaha|NE|68108||10/27/2006|1562.88|99FIS03072|S |||11/06/2006|nadc06|JOHN (BRAD) B ASHFORD
NEBRASKA-PAC (DISSOLVED)|06CFL002183|99PAC00092|11/02/2006|11/02/2006||Creative Reservoir, USPS, United Enterprises Mail Marketing|||AL|||10/27/2006|1995.85|06FIS10429|S |||11/06/2006|nadc06|JOHN E NELSON
NEBRASKA-PAC (DISSOLVED)|06CFL002206|99PAC00092|11/07/2006|11/07/2006||CARDINAL COMMUNICATIONS STRATEGIES, INC|925 UNIVERSITY AVE #A|SACRAMENTO|CA|95825||11/05/2006|2880.76|06FIS10429|S |||11/13/2006|nadc06|JOHN E NELSON
NEBRASKA-PAC (DISSOLVED)|08CFL002534|99PAC00092|05/09/2008|05/09/2008|0|Creative Reservoir|7551 Main Street|Ralston|NE|68127|4024928631|05/09/2008|374|06FIS10767|S |||08/12/2008|nadc01|ANTHONY W FULTON
NEBRASKA-PAC (DISSOLVED)|08CFL002535|99PAC00092|05/09/2008|05/09/2008|0|Leading Edge Printing|4303 S 90th Street|Omaha|NE|68127|4023390400|05/09/2008|1070|07FIS10883|S |||08/12/2008|nadc01|CHARLIE  JANSSEN
NEBRASKA-PAC (DISSOLVED)|08CFL002536|99PAC00092|05/09/2008|05/09/2008|0|Creative Reservoir|7551 Main Street|Ralston|NE|68127|4024928631|05/09/2008|374|07FIS10883|S |||08/12/2008|nadc01|CHARLIE  JANSSEN
NEBRASKA-PAC (DISSOLVED)|08CFL002537|99PAC00092|05/09/2008|05/09/2008|0|Leading Edge Printing|4303 S 90th Street|Omaha|NE|68127|4023390400|05/09/2008|1070|06FIS10767|S |||08/12/2008|nadc01|ANTHONY W FULTON
NEBRASKANS FOR A BETTER TOMORROW (DISSOLVED)|08CFL003152|08IRC00490|10/22/2008|10/22/2008|7820236|Axiom Strategies, LLC|2345 Grand Blvd, Suite 250|Kansas City |MO|64107|8164071222|10/22/2008|5000|07FIS10921|S |||10/28/2008|nadc06|COLBY J COASH
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004558|08IRC00491|10/22/2010|10/22/2010|0|Nebraska Strategy Group - Kent Rogert for Legislature|1001 O Street, Suite 306|Lincoln|NE|68508||10/22/2010|2716.39|05FIS10081|O |||10/22/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004559|08IRC00491|10/22/2010|10/22/2010|0|Nebraska Strategy Group - Conrad for Legislature|1001 O Street, Suite 306|Lincoln|NE|68508||10/22/2010|1272.91|05FIS10057|O |||10/22/2010|nadc06|DANIELLE M CONRAD
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004570|08IRC00491|10/27/2010|10/27/2010|8300188|Nebraska Strategy Group - Kent Rogert for Legislature|1001 O Street Suite 306|Lincoln|NE|68508||10/25/2010|2716.39|05FIS10081|O |||11/05/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004571|08IRC00491|10/27/2010|10/27/2010|8300189|Nebraska Strategy Group - Committee to Elect Chad Wright|1001 O Street, Suite 306|Lincoln|NE|68508||10/25/2010|1573.8|10FIS11703|S |||11/05/2010|nadc06|CHAD W WRIGHT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004591|08IRC00491|10/28/2010|10/28/2010|8300190|Nebraska Strategy Group - Conrad for Legislature|1001 O Street, Suite 306|LIncoln|NE|68508||10/27/2010|1301.93|05FIS10057|O |||11/05/2010|nadc06|DANIELLE M CONRAD
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004607|08IRC00491|10/29/2010|10/29/2010|8300191|Nebraska Strategy Group - Kent Rogert for Legislature|1001 O Street, Suite 306|Lincoln|NE|68508||10/28/2010|3000|05FIS10081|S |||11/05/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004613|08IRC00491|11/01/2010|11/01/2010|0|Nebraska Stratgegy Group - Conrad for Legislature|1001 O Street, Suite 306|Lincoln|NE|68508||10/28/2010|1301.93|05FIS10057|O |||11/01/2010|nadc06|DANIELLE M CONRAD
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004614|08IRC00491|10/29/2010|11/01/2010|0|Nebraska Strategy Group - Committee to Elect Chad Wright|1001 O Street, Suite 306|Lincoln|NE|68508||10/29/2010|1119.08|10FIS11703|S |||11/01/2010|nadc06|CHAD W WRIGHT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004615|08IRC00491|11/01/2010|11/01/2010|0|Nebraska Strategy Group - Kent Rogert for Legislature|1001 O Street, Suite 306|Lincoln|NE|68508|0000000000|10/28/2010|3000|05FIS10081|O |||11/01/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004616|08IRC00491|11/01/2010|11/01/2010|0|Nebraska Strategy Group - Kent Rogert for Legislature|1001 O Street, Suite 306|Lincoln|NE|68508||10/29/2010|2687.37|05FIS10081|O |||11/01/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004617|08IRC00491|11/01/2010|11/01/2010|0|Nebraska Strategy Group - Committee to Elect Chad Wright|1001 O Street, Suite 306|Lincoln|NE|68508||10/29/2010|1119.08|10FIS11703|S |||11/01/2010|nadc06|CHAD W WRIGHT
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004618|08IRC00491|10/28/2010|11/01/2010|0|Nebraska Strategy Group - Conrad for Legislature|1001 O Street, Suite 306|Lincoln|NE|68508||10/27/2010|1301.93|05FIS10057|O |||11/01/2010|nadc06|DANIELLE M CONRAD
NEBRASKANS FOR FISCAL ACCOUNTABILITY|10CFL004632|08IRC00491|11/03/2010|11/03/2010|0|Nebraska Strategy Group - Vote Kleeb Committee|1001 O Street, Suite 306|Lincoln|NE|68508||11/01/2010|1537.2|10FIS12093|O |||11/04/2010|nadc06|JANE F KLEEB
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004777|08IRC00491|05/04/2012|05/04/2012|8650216|Twelve 28 Strategies - Vernon Davis for Legislature|1851 N Green Valley Pkwy, #3021|Henderson|NV|89074||05/02/2012|1042.6|12FIS12246|S |||06/06/2012|nadc01|VERNON J DAVIS
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004778|08IRC00491|05/04/2012|05/04/2012|8650217|Twelve 28 Strategies - Watermeier for Legislature|1851 N Green Valley Pkwy, #3021|Henderson|NV|89074||05/02/2012|2116.31|99FIS09237|S |||05/08/2012|nadc01|DANIEL W WATERMEIER
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004779|08IRC00491|05/07/2012|05/07/2012|8660190|Twelve 28 Strategies - Watermeier for Legislature|1851 N. Green Valley Pkwy, #3021|Henderson|NV|89074||05/04/2012|1643.46|99FIS09237|S |||05/14/2012|nadc06|DANIEL W WATERMEIER
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004781|08IRC00491|05/04/2012|05/07/2012|8660192|Twelve 28 Strategies - Watermeier for Legislature|1851 N. Green Valley Pkwy, #3021|Henderson|NV|89074||05/02/2012|2116.31|99FIS09237|S |||05/14/2012|nadc06|DANIEL W WATERMEIER
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004782|08IRC00491|05/05/2012|05/07/2012|8660191|Twelve 28 Strategies - Bolz for Legislature|1851 N. Green Valley  Pkwy 33021|Henderson|NV|89074||05/04/2012|2188.34|11FIS12202|O |||05/14/2012|nadc06|KATE J BOLZ
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004804|08IRC00491|05/10/2012|05/10/2012|8660194|Twelve 28 Strategies - Bolz for Legislature|1851 N. Green Valley Pkwy #3021|Henderson|NV|89074||05/08/2012|2188.34|11FIS12202|O |||05/14/2012|nadc06|KATE J BOLZ
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004805|08IRC00491|05/10/2012|05/10/2012|8660195|Twelve 28 Strategies - Watermeier for Legislature|1851 N. Green Valley Pkwy #3021|Henderson|NV|89074||05/08/2012|1421.49|99FIS09237|S |||05/14/2012|nadc06|DANIEL W WATERMEIER
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004811|08IRC00491|05/15/2012|05/14/2012|8660242|Twelve 28 Strategies - Bolz for Legislature|1851 N Green Valley Pkwy, #3021|Henderson|NV|89074||05/10/2012|1842.4|11FIS12202|O |||06/06/2012|nadc01|KATE J BOLZ
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004812|08IRC00491|05/15/2012|05/14/2012|8660243|Twelve 28 Strategies - Zimmerman for Legislature|1851 N Green Valley Pkwy, #3021|Henderson|NV|89074||05/11/2012|4049.82|12FIS12242|S |||06/06/2012|nadc01|LARRY D ZIMMERMAN
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004835|08IRC00491|10/26/2012|10/26/2012|8720134|Twelve 28 Strategies-Bolz|2443 Antler Point Dr|Henderson|NV|89074||10/23/2012|2713.05|11FIS12202|O |||11/19/2012|nadc06|KATE J BOLZ
NEBRASKANS FOR FISCAL ACCOUNTABILITY|12CFL004844|08IRC00491|11/02/2012|11/02/2012|8730124|Twelve 28 Strategies-Bolz|2443 Antler Point Dr|Henderson|NV|89074||10/30/2012|2783|11FIS12202|O |||11/19/2012|nadc06|KATE J BOLZ
NEBRASKANS FOR FISCAL RESPONSIBILITY|16CFL005988|16IRC00531|12/07/2016|12/09/2016|9720218|ALL NEEDS COMPUTER AND MAIL|8100 S 13TH STREET|LINCOLN|NE|68512||10/31/2016|4473.11|16FIS13558|S |||12/12/2016|nadc06|MELISSA S FREELEND
NEBRASKANS FOR FISCAL RESPONSIBILITY|16CFL005991|16IRC00531|12/07/2016|12/09/2016|9720217|ALL NEEDS COMPUTER AND MAIL|8100 S 13TH STREET|LINCOLN|NE|68512||10/31/2016|4148.02|10FIS12075|S |||12/12/2016|nadc06|WILLIAM C HOYT
NEBRASKANS FOR FISCAL RESPONSIBILITY|18CFL006169|16IRC00531|11/06/2018|11/06/2018|1210053|Omaha Mail- LINDA DUCKWORTH|14734 Grover Street|Omaha|NE|68144||10/30/2018|4555.4|18FIS14076|S |||11/14/2018|nadc06|LINDA B DUCKWORTH
NEBRASKANS FOR FISCAL RESPONSIBILITY|18CFL006170|16IRC00531|11/06/2018|11/06/2018|1210053|Omaha Mail- JANECE MALLHOFF |14734 Grover Street|Omaha|NE|68144||10/30/2018|4555.4|17FIS13999|S |||11/14/2018|nadc06|JANECE M MOLLHOFF
NEBRASKANS FOR FISCAL RESPONSIBILITY|18CFL006171|16IRC00531|11/06/2018|11/06/2018|1210053|Omaha Mail- AMANDA BOGNER|14734 Grover Street|Omaha|NE|68144||10/30/2018|4555.4|18FIS14449|S |||11/14/2018|nadc06|AMANDA E BOGNER
NEBRASKANS FOR FISCAL RESPONSIBILITY|18CFL006172|16IRC00531|11/06/2018|11/06/2018|1210053|Omaha Mail- CHARLES KENNEDY|14734 Grover Street|Omaha|NE|68144||10/30/2018|4555.4|18FIS14536|S |||11/14/2018|nadc06|CHARLES C KENNEDY
NEBRASKANS FOR FISCAL RESPONSIBILITY|18CFL006173|16IRC00531|11/06/2018|11/06/2018|1210053|Omaha Mail- LEON LUTKEMEIER|14734 Grover Street|Omaha|NE|68144||10/30/2018|4555.4|18FIS14186|S |||11/14/2018|nadc06|LEON K LUTKEMEIER
NEBRASKANS FOR FISCAL RESPONSIBILITY|18CFL006177|16IRC00531|11/07/2018|11/09/2018|1210054|RED REBEL MEDIA- CHARLIE KENNEDY|1246 WASHINGTON STREET|LINCOLN|NE|68502||11/02/2018|5700|18FIS14536|S |||11/14/2018|nadc06|CHARLES C KENNEDY
NEBRASKANS FOR FISCAL RESPONSIBILITY|18CFL006178|16IRC00531|11/07/2018|11/09/2018|1210054|RED REBEL MEDIA- LEON LUTKEMEIER|1246 WASHINGTON STREET|LINCOLN|AL|68506||11/02/2018|5700|18FIS14186|S |||11/14/2018|nadc06|LEON K LUTKEMEIER
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|08CFL002548|06IRC00475|05/09/2008|05/12/2008|7770166|Mack Crounse Group|4900 Seminary Road|Alexandria|VA|22311|7033414462|05/07/2008|2880.44|07FIS10960|O |||05/21/2008|nadc06|JAMES A JEFFERS
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|08CFL002549|06IRC00475|05/09/2008|05/12/2008|7770167|Mack Crounse Group|4900 Seminary Road|Alexandria|VA|22311|4033414462|05/07/2008|8777.06|07FIS10951|O |||05/21/2008|nadc06|PAUL  EUREK
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|08CFL002550|06IRC00475|05/09/2008|05/12/2008|7770168|Mack Crounse Group|4900 Seminary Group|Alexandria|VA|22311|7033414462|05/07/2008|8159.5|07FIS10919|O |||05/21/2008|nadc06|BEAU R MCCOY
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004572|06IRC00475|10/25/2010|10/26/2010|8300192|NextGen Persuasion - Knabe for Legislature|2452 18th St. NW, 2nd Floor|Washington|DC|20009||10/21/2010|14086|10FIS11595|O |||11/05/2010|nadc06|JOHN W KNABE
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004573|06IRC00475|10/25/2010|10/26/2010|8300193|NextGen Persuasion - Brasch for Legislature|2452 18th St. NW, 2nd Floor|Washington|DC|20009||10/21/2010|12476|10FIS11753|O |||11/05/2010|nadc06|LYDIA N BRASCH
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004574|06IRC00475|10/25/2010|10/26/2010|8300194|NextGen Persuasion - Chad Wright for Legislature|2452 18th St. NW, 2nd Floor|Washington|DC|20009||10/21/2010|10882|10FIS11703|O |||11/05/2010|nadc06|CHAD W WRIGHT
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004575|06IRC00475|10/25/2010|10/26/2010|8300195|NextGen Persuasion - Citizens to Elect Jim Smith|2452 18th St. NW, 2nd Floor|Washington|DC|20009||10/21/2010|13082|10FIS11697|O |||11/05/2010|nadc06|JIM   I SMITH
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004603|06IRC00475|10/27/2010|10/29/2010|8300196|NextGen Persuasion - Citizens to Elect Jim Smith|2452 18th St NW, Second Floor|Washington|DC|20009|2024950586|10/26/2010|14243.5|10FIS11697|O |||11/05/2010|nadc06|JIM   I SMITH
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004604|06IRC00475|10/27/2010|10/29/2010|8300197|NextGen Persuasion - Knabe for Legislature|2452 18th St NW, Second Floor|Washington|DC|20009|2027950586|10/26/2010|14243.5|10FIS11595|O |||11/05/2010|nadc06|JOHN W KNABE
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004605|06IRC00475|10/27/2010|10/29/2010|8300198|NextGen Persuasion - Lydia Brasch for Legislature|2452 18th St NW, Second Floor|Washington|DC|20009|2024950586|10/26/2010|14243.5|10FIS11753|O |||11/05/2010|nadc06|LYDIA N BRASCH
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004606|06IRC00475|10/27/2010|10/29/2010|8300199|NextGen Persuasion - Committee to Elect Chad Wright |2452 18th St NW, Second Floor|Washington|DC|20009|2027950586|10/26/2010|14243.5|10FIS11703|O |||11/05/2010|nadc06|CHAD W WRIGHT
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004621|06IRC00475|11/02/2010|11/02/2010|0|Meyer Teleservices - Conrad for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|10/28/2010|1730|05FIS10057|S |||11/02/2010|nadc06|DANIELLE M CONRAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004622|06IRC00475|11/02/2010|11/02/2010|0|Meyer Teleservices - Kent Rogert for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|10/28/2010|3630|05FIS10081|S |||11/02/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004623|06IRC00475|11/02/2010|11/02/2010|0|Meyer Teleservices - Wallman for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|10/28/2010|2730|05FIS10091|S |||11/02/2010|nadc06|NORMAN T WALLMAN
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004624|06IRC00475|11/02/2010|11/02/2010|0|Meyer Teleservices - Teresa Whitehead for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|10/28/2010|2760|10FIS11837|S |||11/02/2010|nadc06|TERESA L WHITEHEAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004627|06IRC00475|11/02/2010|11/03/2010|0|Meyer Teleservices - McGill for Legislature|14 North Seventh Ave|St. Cloud|MN|56303||10/31/2010|3270|06FIS10441|S |||11/03/2010|nadc01|AMANDA M MCGILL JOHNSON
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004628|06IRC00475|11/02/2010|11/03/2010||Meyer Teleservices-Teresa Whitehead for Legislature|14 North Seventh Ave|St. Cloud|MN|56303||10/31/2010|1660|10FIS11837|S |||11/03/2010|nadc01|TERESA L WHITEHEAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004629|06IRC00475|11/02/2010|11/03/2010||Meyer Teleservices-Conrad for Legislature|14 North Seventh Ave|St. Cloud|MN|56303||10/31/2010|720|05FIS10057|S |||11/03/2010|nadc01|DANIELLE M CONRAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004630|06IRC00475|11/02/2010|11/03/2010||Meyer Teleservices-Rogert for Legislature|14 North Seventh Ave|St. Cloud|MN|56303||10/31/2010|1400|05FIS10081|S |||11/03/2010|nadc01|KENT W ROGERT
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004631|06IRC00475|11/02/2010|11/03/2010||Meyer Teleservices-Wallman for Legislature|14 North Seventh Ave|St. Cloud|MN|56303||10/31/2010|1520|05FIS10091|S |||11/03/2010|nadc01|NORMAN T WALLMAN
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004633|06IRC00475|11/03/2010|11/04/2010|0|Meyer Teleservices - Conrad for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/01/2010|260|05FIS10057|S |||11/04/2010|nadc06|DANIELLE M CONRAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004634|06IRC00475|11/03/2010|11/04/2010|0|Meyer Teleservices - McGill for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/01/2010|580|06FIS10441|S |||11/04/2010|nadc06|AMANDA M MCGILL JOHNSON
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004635|06IRC00475|11/03/2010|11/04/2010|0|Meyer Teleservices - Kent Rogert for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/01/2010|810|05FIS10081|S |||11/04/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004636|06IRC00475|11/03/2010|11/04/2010|0|Meyer Teleservices - Teresa Whitehead for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/01/2010|880|10FIS11837|S |||11/04/2010|nadc06|TERESA L WHITEHEAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004637|06IRC00475|11/03/2010|11/04/2010|0|Meyer Teleservices - Wallman for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/01/2010|980|05FIS10091|S |||11/04/2010|nadc06|NORMAN T WALLMAN
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004638|06IRC00475|11/04/2010|11/05/2010|0|Meyer Teleservices - Conrad for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/02/2010|1230|05FIS10057|S |||11/05/2010|nadc06|DANIELLE M CONRAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004639|06IRC00475|11/04/2010|11/05/2010|0|Meyer Teleservices - Wallman for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/02/2010|2800|05FIS10091|S |||11/05/2010|nadc06|NORMAN T WALLMAN
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004640|06IRC00475|11/04/2010|11/05/2010|0|Meyer Teleservices - Kent Rogert for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/02/2010|2190|05FIS10081|S |||11/05/2010|nadc06|KENT W ROGERT
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004641|06IRC00475|11/04/2010|11/05/2010|0|Meyer Teleservices - Teresa Whitehead for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/02/2010|2380|10FIS11837|S |||11/05/2010|nadc06|TERESA L WHITEHEAD
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|10CFL004642|06IRC00475|11/04/2010|11/05/2010|0|Meyer Teleservices - Burke Haar for Legislature|14 North Seventh Avenue|St Cloud|MN|56303|3202594000|11/02/2010|1510|10FIS11588|S |||11/05/2010|nadc06|BURKE J HARR
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004840|06IRC00475|10/30/2012|10/30/2012|8730127|NextGen Persuasion - Kolowski for Legislature|4411 39th st nw|washington|DC|20009|2024950586|10/23/2012|14000|11FIS12209|S |||11/13/2012|nadc06|RICHARD L KOLOWSKI
NEBRASKANS FOR RESPONSIBLE GOVERNMENT|12CFL004841|06IRC00475|10/29/2012|10/30/2012|8730125|NextGen Persuasion - Bolz for Legislature|4411 39th St NW|washington|DC|20009|2024950586|10/23/2012|7000|11FIS12202|S |||11/13/2012|nadc06|KATE J BOLZ
