Committee Name|Committee ID|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Type of Contributor|PAC ID|Description Of Services|Report ID|PAC Name
JOHN HENRY'S PLUMBING, HEATING & AIR, CO.|99CON00807|09/27/2004|CORIEJ  |09/23/2004|09/22/2004|6840205|C|          ||
BUTLER HOLDINGS, INC.|99CUA00192|04/12/1999|        |04/08/1998|04/06/1998|5320061|C|          ||
BUTLER HOLDINGS, INC.|99CUA00192|04/12/1999|        |05/11/1998|05/08/1998|5370117|C|          ||
BUTLER HOLDINGS, INC.|99CUA00192|04/12/1999|        |06/11/1998|06/10/1998|5390042|C|          ||
BUTLER HOLDINGS, INC.|99CUA00192|04/12/1999|        |11/09/1998|11/06/1998|5520159|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |04/27/1989|04/27/1989|2880007|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |08/28/1989|08/28/1989|2920075|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |04/11/1990|04/11/1990|3120036|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |08/28/1990|08/28/1990|3230068|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |08/22/1991|08/21/1991|3510202|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |08/20/1993|08/23/1993|4000157|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |04/03/1996|04/11/1996|4720097|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |06/07/1996|06/07/1996|4780230|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |11/12/1996|11/07/1996|4880107|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |02/07/1997|02/06/1997|4930158|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |03/10/1997|03/07/1997|4960232|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |04/08/1997|04/07/1997|5050075|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |05/07/1997|05/06/1997|5080144|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |07/10/1997|07/09/1997|5110120|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |09/10/1997|09/09/1997|5120169|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |10/10/1997|10/09/1997|5130047|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |12/12/1997|12/11/1997|5140089|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |03/09/1998|03/06/1998|5280041|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |04/10/1998|04/08/1998|5320066|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |05/11/1998|05/08/1998|5370120|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |06/10/1998|06/09/1998|5390045|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |08/06/1998|08/07/1998|5420203|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |09/10/1998|09/09/1998|5440058|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |10/09/1998|10/13/1998|5470103|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/12/1999|        |11/06/1998|11/05/1998|5520006|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|09/13/1999|SHELLYS |09/10/1999|09/09/1999|5750173|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|12/13/1999|KIMH    |12/10/1999|12/09/1999|5770039|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/03/2001|KAREN   |05/10/2000|05/09/2000|0      |C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|09/25/2000|KAREN   |09/19/2000|09/18/2000|5970226|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|11/15/2000|KAREN   |11/08/2000|11/06/2000|6010042|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|12/19/2000|KAREN   |12/12/2000|12/08/2000|6010225|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|04/19/2001|SERENAD |04/09/2001|04/06/2001|6160050|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|06/11/2001|PATTIEV |06/07/2001|06/06/2001|6190127|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|07/16/2001|TERII   |07/10/2001|07/09/2001|6200205|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|09/17/2001|TERII   |09/10/2001|09/07/2001|6210157|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|12/03/2001|TERII   |11/13/2001|11/09/2001|6220114|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|02/11/2002|TERII   |02/07/2002|02/06/2002|6270206|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|03/11/2002|TERII   |03/06/2002|03/05/2002|6320137|L|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|11/18/2002|SERENAD |11/12/2002|11/09/2002|6470136|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|07/14/2003|PATTIEV |07/11/2003|07/10/2003|6630077|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|08/18/2003|SERENAD |08/11/2003|08/08/2003|6630191|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|06/14/2004|CHERYLD |06/07/2004|06/04/2004|6810104|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|07/19/2004|SERENAD |07/13/2004|07/12/2004|6830008|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|08/10/2004|SERENAD |08/04/2004|08/03/2004|6830144|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|10/13/2004|CORIEJ  |10/05/2004|10/04/2004|6850188|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|12/27/2004|PATTIEV |12/21/2004|12/20/2004|6890007|C|          ||
CROKER HUCK KASHER DEWITT ANDERSON & GONDERINGER |99CUA00193|02/24/2005|SERENAD |02/04/2005|02/03/2005|6920095|C|          ||
RAINBOW PRESS, INC.|99CUA00194|04/12/1999|        |11/12/1996|11/08/1996|4880203|C|          ||
RAINBOW PRESS, INC.|99CUA00194|04/12/1999|        |01/15/1997|01/14/1997|4920007|C|          ||
RAINBOW PRESS, INC.|99CUA00194|03/14/2000|KIMH    |03/07/2000|03/06/2000|5850184|C|          ||
OMAHA STATE BANK|99CUA00198|04/12/1999|        |08/12/1996|08/09/1996|4820125|O|          ||
OMAHA STATE BANK|99CUA00198|04/12/1999|        |12/05/1996|12/04/1996|4890111|O|          ||
OMAHA STATE BANK|99CUA00198|04/19/2001|SERENAD |04/11/2001|04/09/2001|6160066|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |05/01/1985|05/01/1985|1870039|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |10/16/1985|10/16/1985|1900145|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |02/13/1990|02/13/1990|3010080|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |03/13/1996|03/18/1996|4650205|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |03/31/1997|03/28/1997|5040113|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |06/13/1997|06/12/1997|5100164|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |07/11/1997|07/10/1997|5110135|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|04/12/1999|        |09/12/1997|09/11/1997|5120192|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|10/12/1999|SERENAD |10/08/1999|10/07/1999|5760036|C|          ||
PROGRESS WEST CORPORATION|99CUA00199|05/30/2000|SERENAD |05/23/2000|05/22/2000|5940230|C|          ||
DATA POWER TECHNOLOGY CORPORATION|99CUA00200|04/12/1999|        |09/10/1996|09/09/1996|4830019|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |03/06/1980|03/06/1998|5270014|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |06/04/1990|06/04/1990|3180189|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |07/02/1990|07/02/1990|3210028|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |12/05/1990|12/05/1990|3310157|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |02/05/1991|02/05/1991|3360189|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |05/10/1991|05/10/1991|3480250|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |02/19/1992|02/22/1993|3860066|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |03/16/1992|03/16/1992|3650031|C|          ||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|04/12/1999|        |09/28/1992|09/28/1992|3770213|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|12/27/2004|PATTIEV |12/22/2004|12/21/2004|6890011|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|02/01/2005|DAVIDH  |12/23/2004|12/22/2004|6890010|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|02/23/2005|CORIEJ  |01/18/2005|01/17/2005|6910040|C|          ||
E & A CONSULTING GROUP, INC.                |99CUA00220|02/24/2005|SERENAD |02/01/2005|01/31/2005|6920098|C|          ||
NODDLE DEVELOPMENT COMPANY|99CUA00221|04/12/1999|        |03/06/1997|03/05/1997|4950189|C|          ||
NODDLE DEVELOPMENT COMPANY|99CUA00221|05/24/1999|SHELLYS |05/18/1999|05/17/1999|5730007|C|          ||
NODDLE DEVELOPMENT COMPANY|99CUA00221|04/17/2000|KIMH    |04/04/2000|04/03/2000|5910032|C|          ||
NODDLE DEVELOPMENT COMPANY|99CUA00221|03/23/2001|KAREN   |03/14/2001|03/13/2001|6090034|C|          ||
NODDLE DEVELOPMENT COMPANY|99CUA00221|02/24/2005|SERENAD |01/31/2005|01/27/2005|6920122|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |12/31/1991|12/31/1991|3540021|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |12/03/1993|12/06/1993|4020144|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |04/08/1994|04/11/1994|4210183|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |05/27/1994|06/06/1994|4270087|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |09/08/1994|09/09/1994|4310198|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |10/26/1994|10/27/1994|4340178|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |04/29/1996|05/17/1996|4750231|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |05/08/1996|05/23/1996|4760238|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |09/05/1996|09/04/1996|4820219|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |10/16/1996|10/09/1996|4840241|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |11/26/1996|11/25/1996|4890054|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |12/13/1996|12/12/1996|4890172|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |02/14/1997|02/13/1997|4940042|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |05/07/1997|05/06/1997|5080166|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |03/03/1998|03/02/1998|5270018|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |03/27/1998|03/26/1998|5290238|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |05/04/1998|05/01/1998|5360097|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |06/08/1998|06/05/1998|5390061|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |09/03/1998|09/01/1998|5430227|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |10/02/1998|10/01/1998|5450128|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |10/29/1998|10/28/1998|5500205|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |11/06/1998|11/05/1998|5520030|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |11/10/1998|11/09/1998|5520204|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|04/12/1999|        |12/10/1998|12/09/1998|5530193|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|05/17/1999|SHELLYS |05/13/1999|05/12/1999|5720150|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|06/24/1999|SHELLYS |06/14/1999|06/11/1999|5740006|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|07/06/1999|SHELLYS |07/01/1999|06/30/1999|5740081|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|07/12/1999|SHELLYS |07/08/1999|07/07/1999|5740126|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|08/16/1999|SHELLYS |08/11/1999|08/10/1999|5750057|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|10/12/1999|SERENAD |10/04/1999|10/01/1999|5760029|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|05/10/2000|KIMH    |05/02/2000|05/01/2000|5930139|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|06/12/2000|KATHYS  |06/07/2000|06/06/2000|5950065|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|08/07/2000|KAREN   |08/02/2000|08/01/2000|5970040|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|09/11/2000|KAREN   |09/05/2000|09/01/2000|5970162|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|10/13/2000|KAREN   |10/03/2000|10/01/2000|5980087|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|12/12/2000|KAREN   |12/04/2000|12/01/2000|6010194|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|02/05/2001|KAREN   |01/03/2001|01/01/2001|6020133|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|02/16/2001|KAREN   |02/02/2001|02/01/2001|6040245|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|03/22/2001|KAREN   |03/09/2001|03/08/2001|6070165|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|07/09/2001|PATTIEV |06/11/2001|06/08/2001|6190235|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|07/09/2001|TERII   |07/05/2001|07/03/2001|6200155|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|11/05/2001|TERII   |11/02/2001|11/01/2001|6220052|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|06/05/2002|TERII   |01/14/2002|01/11/2002|6250021|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|02/19/2002|TERII   |02/11/2002|02/11/2002|6280179|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|03/25/2002|TERII   |03/21/2002|03/20/2002|6340200|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|05/06/2002|SERENAD |05/02/2002|05/01/2002|6390180|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|06/10/2002|TERII   |06/05/2002|06/04/2002|6410082|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|09/06/2002|TERII   |09/05/2002|09/04/2002|6430197|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|01/03/2003|DAVIDH  |09/10/2002|09/10/2002|6430232|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|11/04/2002|SERENAD |11/01/2002|10/31/2002|6460226|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|01/13/2003|SERENAD |01/07/2003|01/06/2003|6480222|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|06/16/2003|SERENAD |06/09/2003|06/05/2003|6620198|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|12/12/2003|SERENAD |12/03/2003|12/02/2003|6640142|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|03/18/2004|SERENAD |03/10/2004|03/10/2004|6710244|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|10/13/2004|CORIEJ  |10/06/2004|10/04/2004|6850196|C|          ||
HUNTEL SYSTEMS, INC.|99CUA00222|01/03/2005|SERENAD |12/27/2004|12/23/2004|6890051|C|          ||
SELDIN COMPANY|99CUA00223|04/12/1999|        |06/19/1992|06/19/1992|3740240|C|          ||
SELDIN COMPANY|99CUA00223|04/12/1999|        |03/06/1997|03/05/1997|4950194|C|          ||
SELDIN COMPANY|99CUA00223|06/07/1999|SHELLYS |05/19/1999|05/18/1999|5730011|C|          ||
SELDIN COMPANY|99CUA00223|05/15/2000|SERENAD |05/08/2000|05/05/2000|5940075|C|          ||
SELDIN COMPANY|99CUA00223|05/19/2003|SERENAD |05/15/2003|05/14/2003|6610243|C|          ||
SELDIN COMPANY|99CUA00223|08/18/2003|SERENAD |08/15/2003|08/14/2003|6630194|C|          ||
SELDIN COMPANY|99CUA00223|09/29/2003|PATTIEV |09/22/2003|09/19/2003|6640003|C|          ||
SELDIN COMPANY|99CUA00223|04/27/2004|CHERYLD |04/20/2004|04/19/2004|6780233|C|          ||
SELDIN COMPANY|99CUA00223|07/19/2004|SERENAD |07/15/2004|07/14/2004|6830022|C|          ||
CBS REAL ESTATE CO.|99CUA00224|04/12/1999|        |03/20/1997|03/19/1997|4980238|C|          ||
CBS REAL ESTATE CO.|99CUA00224|04/17/2000|KIMH    |04/07/2000|04/06/2000|5910002|C|          ||
CBS REAL ESTATE CO.|99CUA00224|11/27/2000|KAREN   |11/13/2000|11/10/2000|6010110|C|          ||
CBS REAL ESTATE CO.|99CUA00224|11/05/2001|TERII   |10/29/2001|10/26/2001|6220047|C|          ||
CBS REAL ESTATE CO.|99CUA00224|02/04/2002|TERII   |01/29/2002|01/28/2002|6260236|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |12/03/1990|11/30/1990|3310164|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |05/17/1991|05/17/1991|3490109|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |03/05/1992|08/27/1993|3620026|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |03/02/1994|03/03/1994|4120007|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |11/07/1994|11/08/1994|4370008|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |05/01/1996|05/17/1996|4750232|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |06/24/1996|06/21/1996|4800230|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |10/18/1996|10/17/1996|4840242|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |02/05/1997|02/04/1997|4930168|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |03/24/1997|03/21/1997|5010092|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |05/01/1997|04/30/1997|5070223|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |04/06/1998|04/03/1998|5320090|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |07/08/1998|07/07/1998|5410172|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |08/12/1998|08/13/1998|5430020|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |10/05/1998|10/02/1998|5460211|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |10/09/1998|10/08/1998|5460213|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |01/12/1999|01/11/1999|5560131|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/12/1999|        |01/26/1999|01/25/1999|5570201|L|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|05/10/1999|SHELLYS |05/03/1999|04/29/1999|5720010|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|11/01/1999|SERENAD |10/29/1999|10/28/1999|5760114|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|12/13/1999|KIMH    |12/08/1999|12/03/1999|5770045|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|02/14/2000|KIMH    |02/07/2000|02/05/2000|5810148|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|02/28/2000|KIMH    |02/24/2000|02/23/2000|5830041|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/19/2000|KIMH    |04/09/2000|04/07/2000|5910225|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/19/2000|KIMH    |04/10/2000|04/07/2000|5910226|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|05/10/2000|KIMH    |05/01/2000|04/28/2000|5930140|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|08/28/2000|KAREN   |08/25/2000|08/24/2000|5970109|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|10/16/2000|KAREN   |10/02/2000|09/29/2000|5980089|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|02/20/2001|KAREN   |11/06/2000|11/09/2000|6010047|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|12/19/2000|KAREN   |12/11/2000|12/08/2000|6010231|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|02/21/2001|KAREN   |02/12/2001|02/08/2001|6050129|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|02/21/2001|KAREN   |02/12/2001|02/08/2001|6050130|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|03/22/2001|KAREN   |03/05/2001|03/02/2001|6070166|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/06/2001|KAREN   |03/26/2001|03/23/2001|6130165|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|04/25/2001|SERENAD |04/19/2001|04/18/2001|6160177|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|05/14/2001|SERENAD |05/10/2001|05/09/2001|6180064|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|02/11/2002|TERII   |02/07/2002|02/06/2002|6270216|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|03/18/2002|TERII   |03/14/2002|03/13/2002|6330204|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|05/28/2002|TERII   |04/22/2002|04/19/2002|6390032|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|05/31/2002|TERII   |05/29/2002|05/28/2002|6410056|C|          ||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|10/28/2002|SERENAD |10/25/2002|10/24/2002|6450250|C|          ||
